painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
159533_A_Ruler_Presents_a_Document_to_Visiting_Nobles,fig_001,298.5117607892985,1297.0193934991828,165210,112,785,455,1633,0.08425828874276882,0.6649594536918481,11811.7890625,0.0021245687307063737
159533_A_Ruler_Presents_a_Document_to_Visiting_Nobles,fig_002,554.8118069276987,1783.0653943419377,173593,339,1320,810,2078,0.13307476883373914,0.43661971830985913,130381.1953125,0.9354121421946737
159533_A_Ruler_Presents_a_Document_to_Visiting_Nobles,fig_003,560.3892580162366,1067.9703501292577,88196,437,743,781,1368,0.08425828874276882,0.6828851899274435,54474.953125,0.6000272121184634
159533_A_Ruler_Presents_a_Document_to_Visiting_Nobles,fig_004,1156.0861328966646,1990.1432215806258,116030,990,1629,1369,2214,0.15401191392528962,0.30473751600512167,109267.5546875,0.9880031026458674
159533_A_Ruler_Presents_a_Document_to_Visiting_Nobles,fig_005,1204.7589571739866,1253.0181270455867,115187,1052,910,1433,1560,0.16236236974906143,0.6116090482287666,96420.3359375,0.9088438799517307
159533_A_Ruler_Presents_a_Document_to_Visiting_Nobles,fig_006,2013.4894681614844,1895.302545976694,90535,1826,1599,2163,2092,0.10716702775057352,0.3175416133162612,69139.65625,0.953078919754791
159533_A_Ruler_Presents_a_Document_to_Visiting_Nobles,fig_007,2054.5409635896303,1316.752479260403,194917,1787,858,2243,1624,0.12404425773106702,0.6338028169014085,173543.546875,0.9881385410200239
159533_A_Ruler_Presents_a_Document_to_Visiting_Nobles,fig_008,2455.308500245952,1919.9454263286614,144337,2228,1585,2669,2163,0.10716702775057352,0.3235168587281263,136828.53125,0.9961132627115709
159533_A_Ruler_Presents_a_Document_to_Visiting_Nobles,fig_009,2565.227637554124,1277.4880807227412,208318,2307,840,2816,1569,0.12404425773106702,0.6414852752880922,120108.953125,0.6844439750765656
159533_A_Ruler_Presents_a_Document_to_Visiting_Nobles,fig_010,3020.4592481966206,1657.8808979041692,240382,2804,1109,3277,2073,0.1436723545128402,0.5266752027315408,77945.8046875,0.21142598031466583
