painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
147479_Pan_and_Syrinx,fig_001,984.9773535574062,1243.2258569994895,227188,273,793,1403,1679,0.1907288926197977,0.6937041328698339,16624.31640625,0.026291001285279152
147479_Pan_and_Syrinx,fig_002,1768.4424189285107,1468.041540205742,311361,1338,924,2389,2245,0.1907288926197977,0.6431054461181924,289593.65625,0.9608910557198879
147479_Pan_and_Syrinx,fig_003,2656.9637463231356,1580.9392421333641,121367,2352,1324,2998,1740,0.0522068429925325,0.488605639242951,106256.359375,0.9386736097950843
147479_Pan_and_Syrinx,fig_004,2794.073826181396,1756.9432525951556,197965,2353,1341,3225,2225,0.0522068429925325,0.4820393974507532,183597.84375,0.9853812542621171
147479_Pan_and_Syrinx,fig_005,2919.0599934552592,1326.2550509641374,82509,2670,1050,3095,1494,0.052822401564958626,0.5944380069524913,39064.46484375,0.41813620332327384
147479_Pan_and_Syrinx,fig_006,3112.024412483226,1443.3961910332725,116252,2860,1127,3304,1713,0.052822401564958626,0.5646967941290073,24419.703125,0.03024464095241372
