painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
97181_Preparation_for_the_Crucifixion,fig_001,78.08512428298279,1611.9704397705545,26150,0,1451,223,1744,0.06131306450122579,0.5732352941176471,3.670588493347168,0.0
97181_Preparation_for_the_Crucifixion,fig_002,88.8733721982339,2225.78671645039,87311,0,1961,230,2517,0.13863807440255835,0.42323529411764704,0.0,0.0
97181_Preparation_for_the_Crucifixion,fig_003,183.2425418980685,1361.6581314198654,20347,106,1217,270,1551,0.03275751954204923,0.6420588235294118,0.0,0.0
97181_Preparation_for_the_Crucifixion,fig_004,326.95803878004443,1341.9875782670167,19804,273,1196,381,1523,0.03275751954204923,0.648235294117647,430.9647521972656,0.005200969501110887
97181_Preparation_for_the_Crucifixion,fig_005,376.90335265628727,2822.494783584219,767481,0,2036,1122,3399,0.14963048589591055,0.40117647058823525,1811.348876953125,0.0
97181_Preparation_for_the_Crucifixion,fig_006,610.5458424130694,1680.9419620284316,446966,337,1067,1052,2485,0.09980255116525391,0.6861764705882353,338978.75,0.8949718770555255
97181_Preparation_for_the_Crucifixion,fig_007,783.6218067292602,1002.9670547756823,185429,410,671,1032,1389,0.12843948628129798,0.8026470588235294,129670.0390625,0.7993679521541938
97181_Preparation_for_the_Crucifixion,fig_008,1241.455074884694,1540.7387416406789,350806,930,863,1493,2309,0.08827221616925233,0.7461764705882352,341344.3125,0.9972377895474992
97181_Preparation_for_the_Crucifixion,fig_009,1545.8686098681499,3070.472584489835,334774,1256,2574,1907,3399,0.21152870235181154,0.24294117647058822,0.0,0.0
97181_Preparation_for_the_Crucifixion,fig_010,1626.2926973310618,1472.2576263486656,44025,1525,1308,1745,1611,0.07073297534019612,0.6152941176470588,0.0,0.0
97181_Preparation_for_the_Crucifixion,fig_011,1937.3930514052797,1508.6067144962062,145238,1607,1194,2231,1781,0.07073297534019612,0.6488235294117647,0.0,0.0
97181_Preparation_for_the_Crucifixion,fig_012,2260.769822876139,1581.5140157513345,95357,2078,1370,2470,1826,0.07172229764583078,0.5970588235294118,0.0,0.0
97181_Preparation_for_the_Crucifixion,fig_013,2267.557749950043,2315.1965851817313,90078,2080,2101,2430,2506,0.11924329965554359,0.3820588235294118,0.0,0.0
97181_Preparation_for_the_Crucifixion,fig_014,2446.207040956838,2812.0848800523368,758164,1558,2111,2827,3399,0.11924329965554359,0.37911764705882356,0.0,0.0
97181_Preparation_for_the_Crucifixion,fig_015,2542.436119406203,1434.77512694186,92759,2264,1244,2721,1719,0.06755508137425656,0.6341176470588235,0.0,0.0
97181_Preparation_for_the_Crucifixion,fig_016,2659.583080156429,1159.5225145654313,187945,2374,745,2836,1672,0.06755508137425656,0.7808823529411765,0.0,0.0
