painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
met_437525_The_Feast_of_Acheloüs,fig_001,61.43820435762584,271.71205860255446,5324,26,198,105,354,0.0005108090275020034,0.5025125628140703,2244.917724609375,0.29789631855747556
met_437525_The_Feast_of_Acheloüs,fig_002,61.76463127378148,271.88150027178835,5519,26,198,106,354,0.0005108090275020034,0.5025125628140703,2296.81591796875,0.28773328501540135
met_437525_The_Feast_of_Acheloüs,fig_003,112.171974522293,258.6185048608783,2983,82,206,138,325,0.0723927785497999,0.4824120603015075,915.85888671875,0.031176667784109956
met_437525_The_Feast_of_Acheloüs,fig_004,184.1554800339847,230.44350042480883,1177,169,202,198,260,0.08084724027088683,0.49246231155778897,1120.490234375,0.9702633814783348
met_437525_The_Feast_of_Acheloüs,fig_005,223.1986128625473,279.1046658259773,1586,191,205,252,322,0.07967564378536812,0.48492462311557794,1544.7451171875,1.0
met_437525_The_Feast_of_Acheloüs,fig_006,242.10526315789474,224.94310099573258,703,234,201,250,253,0.07560063718849466,0.4949748743718593,666.7608642578125,0.9815078236130867
met_437525_The_Feast_of_Acheloüs,fig_007,296.5281827016521,225.97327502429545,2058,272,193,329,249,0.07560063718849466,0.5150753768844221,785.176513671875,0.17735665694849367
met_437525_The_Feast_of_Acheloüs,fig_008,358.4557113543092,275.11491108071135,5848,297,203,394,351,0.08380692804683995,0.48994974874371855,4262.2314453125,0.8098495212038304
met_437525_The_Feast_of_Acheloüs,fig_009,413.1700507614213,249.67077592458304,2758,386,206,462,289,0.08380692804683995,0.4824120603015075,1943.9608154296875,0.8143582306018854
met_437525_The_Feast_of_Acheloüs,fig_010,508.46036344482485,258.0244930208059,3797,456,200,553,327,0.060231453604786864,0.4974874371859297,3.4509806632995605,0.0
met_437525_The_Feast_of_Acheloüs,fig_011,525.5931623931624,218.1854700854701,1170,510,191,548,244,0.060231453604786864,0.5201005025125628,0.3137255311012268,0.0
