painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
112625_The_Offering,fig_001,374.9589179919712,2398.1766852408896,993671,0,1386,901,3240,0.3032695570926426,0.5923529411764705,225699.1875,0.047185637902283556
112625_The_Offering,fig_002,1288.7576098416168,1228.9116662992408,666801,790,471,2003,2075,0.1213662992674874,0.8614705882352941,598079.375,0.9070427308897258
112625_The_Offering,fig_003,1508.4653012113438,1711.606208348423,590914,993,1026,1939,2408,0.1213662992674874,0.6982352941176471,563764.1875,0.9616864721431545
112625_The_Offering,fig_004,2521.3744298130946,2285.57235237468,906501,1771,1022,2744,3384,0.26642633803012,0.6994117647058824,148.9019775390625,0.0
