painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
met_437646_Madonna_and_Child_with_Saints_and_Donors,fig_001,83.13204963389414,198.52302833827065,35782,7,29,177,365,0.17515540984477687,0.9271356783919598,33672.90625,0.9934883460958024
met_437646_Madonna_and_Child_with_Saints_and_Donors,fig_002,132.43150077588118,314.44158723121257,9022,65,238,180,388,0.17515540984477687,0.40201005025125625,8607.0,0.9956772334293948
met_437646_Madonna_and_Child_with_Saints_and_Donors,fig_003,221.35015708928753,113.69099016925104,9867,139,31,285,235,0.1462207321901243,0.9221105527638191,8900.623046875,0.9042262085740347
met_437646_Madonna_and_Child_with_Saints_and_Donors,fig_004,230.9416994198016,218.41016282987087,10686,178,132,296,328,0.14214486418150893,0.6683417085427136,10615.7216796875,0.998970615758937
met_437646_Madonna_and_Child_with_Saints_and_Donors,fig_005,332.07552650689905,233.31519703397927,52326,152,24,436,386,0.14214486418150893,0.9396984924623115,51534.69921875,0.9976302411802928
met_437646_Madonna_and_Child_with_Saints_and_Donors,fig_006,459.6902356902357,99.94682940516275,7128,424,34,495,191,0.15968493834256015,0.914572864321608,6184.2275390625,0.8679854096520763
met_437646_Madonna_and_Child_with_Saints_and_Donors,fig_007,489.4791982751737,322.9802762916234,12523,388,239,559,386,0.20125017637615716,0.39949748743718594,12233.75,1.0
met_437646_Madonna_and_Child_with_Saints_and_Donors,fig_008,535.8695074143515,185.88327935912733,29335,440,27,590,382,0.15968493834256015,0.9321608040201005,29057.6171875,0.9999659110277825
