painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
170741_Cordelia_Parting_from_her_Sisters,fig_001,658.5865205901398,1550.842463699633,857085,229,419,1490,2330,0.15210516567897175,0.8302956662616444,803367.8125,0.9883010436537799
170741_Cordelia_Parting_from_her_Sisters,fig_002,806.1404308910179,928.977663833041,222330,553,389,1148,1662,0.13630075470734881,0.8424463345484001,84274.046875,0.41636756173255973
170741_Cordelia_Parting_from_her_Sisters,fig_003,1270.1817848298633,593.3048702192057,10903,1215,495,1324,710,0.026381637783659543,0.7995139732685298,10842.5849609375,1.0
170741_Cordelia_Parting_from_her_Sisters,fig_004,1328.8362548097477,687.3688898389626,28068,1245,572,1427,861,0.026381637783659543,0.76832725799919,27652.296875,1.0
170741_Cordelia_Parting_from_her_Sisters,fig_005,1387.8617913184432,992.9695335025178,75263,1279,728,1551,1293,0.05421734405215046,0.70514378290806,67026.5,1.0
170741_Cordelia_Parting_from_her_Sisters,fig_006,1541.1205178864182,824.4114716885956,95156,1406,531,1634,1171,0.04417871201531678,0.7849331713244229,91819.984375,1.0
170741_Cordelia_Parting_from_her_Sisters,fig_007,1726.385216433111,812.6997206237547,89843,1636,510,1832,1148,0.04417871201531678,0.7934386391251519,87712.8984375,1.0
170741_Cordelia_Parting_from_her_Sisters,fig_008,1746.2889797499706,1497.1959347737352,144543,1528,1135,1924,1842,0.14722842695317198,0.5402997164844067,140119.65625,1.0
170741_Cordelia_Parting_from_her_Sisters,fig_009,2412.5718163904185,1444.309728782924,858648,1898,463,3023,2246,0.10755981568749444,0.8124746861077359,720643.625,0.9384217979893973
170741_Cordelia_Parting_from_her_Sisters,fig_010,2773.063113559493,1171.7113990302207,436388,2490,258,2977,2096,0.07431509908822828,0.8955042527339003,173332.90625,0.4210839894772542
170741_Cordelia_Parting_from_her_Sisters,fig_011,3085.304568273631,1167.910183883122,279471,2902,526,3252,1813,0.07431509908822828,0.7869582827055488,4793.458984375,0.003424326674323991
