painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
171588_The_Life_of_Buckingham,fig_001,315.37647755980413,1292.3080107912547,128252,149,935,501,1554,0.06056840514556535,0.6194546194546194,90892.4140625,0.9949318529145744
171588_The_Life_of_Buckingham,fig_002,553.8704197015704,1855.1510962910527,214724,239,1444,725,2222,0.09754074699663685,0.4122914122914123,174237.71875,1.0
171588_The_Life_of_Buckingham,fig_003,569.2969075602234,1283.4190492067462,71982,438,1105,710,1456,0.06056840514556535,0.5502645502645502,64357.359375,0.9969992498124531
171588_The_Life_of_Buckingham,fig_004,786.0780009076469,1518.2541789577188,52884,703,1282,882,1718,0.07618751937043462,0.47822547822547823,46139.90625,1.0
171588_The_Life_of_Buckingham,fig_005,1281.1950434597327,1848.747959266144,272206,920,1445,1570,2290,0.14190875745503786,0.41188441188441194,258464.15625,1.0
171588_The_Life_of_Buckingham,fig_006,1437.2890323872452,1216.5516093507533,159816,1271,909,1652,1529,0.099356888413206,0.63003663003663,90840.1640625,0.5513090053561596
171588_The_Life_of_Buckingham,fig_007,1782.2683221175414,1450.4355764917002,222900,1408,1113,2128,1680,0.07271883137181903,0.5470085470085471,221153.171875,0.9999865410497981
171588_The_Life_of_Buckingham,fig_008,2056.10878975265,1316.0330609540636,45280,1937,1169,2167,1505,0.07271883137181903,0.5242165242165242,42819.9765625,0.992226148409894
171588_The_Life_of_Buckingham,fig_009,2217.5923422833116,1858.0894947898921,267077,1949,1326,2589,2456,0.13483141806632049,0.46031746031746035,262636.25,1.0
171588_The_Life_of_Buckingham,fig_010,3011.835839402036,1024.0771729449364,57261,2851,876,3150,1225,0.07730401292699449,0.6434676434676434,48194.10546875,0.9394526815808316
171588_The_Life_of_Buckingham,fig_011,3279.0037360203473,1207.8664768232875,82173,3145,993,3393,1529,0.07730401292699449,0.5958485958485958,5862.18505859375,0.003930731505482336
