painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
159488_The_Trinity,fig_001,442.0627039269126,1978.8376261947717,52102,350,1803,537,2167,0.09656707563360722,0.4697058823529412,46813.62890625,0.9980423016390926
159488_The_Trinity,fig_002,504.58973607819115,880.6036112812592,75098,390,657,632,1093,0.06555660934831722,0.8067647058823529,74550.5,1.0
159488_The_Trinity,fig_003,566.310051533901,1577.149351383661,123802,390,1270,725,1876,0.08885724854381477,0.6264705882352941,121584.7421875,1.0
159488_The_Trinity,fig_004,681.0986469677354,656.2789962683726,78786,540,434,796,918,0.06555660934831722,0.8723529411764706,78069.9296875,1.0
159488_The_Trinity,fig_005,794.8167709137125,2476.1150415323864,550775,416,1767,1194,2976,0.14002554600907424,0.48029411764705887,544970.1875,1.0
159488_The_Trinity,fig_006,854.8893250041461,1081.4018464260048,72356,708,925,1024,1228,0.05063241018077318,0.7279411764705883,71401.921875,1.0
159488_The_Trinity,fig_007,892.4980108091878,864.1735850472902,26644,767,759,988,955,0.05063241018077318,0.7767647058823529,26435.314453125,1.0
159488_The_Trinity,fig_008,948.8698483477186,1519.3899693163507,45301,821,1368,1072,1682,0.08885724854381477,0.5976470588235294,44832.09765625,1.0
159488_The_Trinity,fig_009,979.0557739915538,336.20525702635797,41202,860,200,1091,450,0.056932545306947906,0.9411764705882353,40955.984375,1.0
159488_The_Trinity,fig_010,1221.7872997607728,285.8907730975381,33023,1140,152,1321,423,0.056932545306947906,0.9552941176470588,32837.453125,1.0
159488_The_Trinity,fig_011,1467.6357673633943,2284.964349866698,475987,1146,1583,1760,3224,0.16063975426283436,0.5344117647058824,474043.4375,1.0
159488_The_Trinity,fig_012,1502.3477298876007,315.09358350296486,56495,1370,166,1661,476,0.06478366879823677,0.9511764705882353,56256.078125,1.0
159488_The_Trinity,fig_013,1780.2492745977315,1331.08417963598,60656,1660,1149,1901,1531,0.10838714447656106,0.6620588235294118,59781.28125,1.0
159488_The_Trinity,fig_014,1847.9601354537272,772.9692014231215,46658,1729,611,1969,901,0.08955287824412325,0.8202941176470588,46301.078125,1.0
159488_The_Trinity,fig_015,1865.2059549541484,383.4263880184686,78187,1658,196,2093,596,0.08480150866945589,0.9423529411764706,77795.125,1.0
159488_The_Trinity,fig_016,2186.0087544123644,1572.0784240651412,142214,1953,1249,2386,1834,0.10838714447656106,0.6326470588235293,141004.78125,1.0
