painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
met_11160_The_Last_Moments_of_John_Brown,fig_001,17.585387497535002,414.20370735555116,10142,0,225,47,584,0.10195823608987208,0.6394230769230769,426.3058776855469,0.01143758627489647
met_11160_The_Last_Moments_of_John_Brown,fig_002,23.588347659980897,207.9723018147087,2094,0,176,59,237,0.15137788679404712,0.717948717948718,13.98431396484375,0.0
met_11160_The_Last_Moments_of_John_Brown,fig_003,87.42053361792956,371.1513767342583,23425,23,190,152,575,0.10195823608987208,0.6955128205128205,15323.12109375,0.7901387406616862
met_11160_The_Last_Moments_of_John_Brown,fig_004,142.4860365198711,181.52237737200144,5586,107,104,184,339,0.1039760628514031,0.8333333333333334,2126.176513671875,0.30021482277121375
met_11160_The_Last_Moments_of_John_Brown,fig_005,205.20114909175322,236.8965817422088,17231,149,90,258,381,0.1039760628514031,0.8557692307692308,4628.19580078125,0.04770471824038071
met_11160_The_Last_Moments_of_John_Brown,fig_006,260.2666424814076,133.63177943043715,5513,226,66,295,216,0.1454435218587778,0.8942307692307693,2410.87841796875,0.2974786867404317
met_11160_The_Last_Moments_of_John_Brown,fig_007,292.4760510249665,295.4559487764928,20147,243,148,366,469,0.13061855602232383,0.7628205128205128,12271.94140625,0.6333449148756639
met_11160_The_Last_Moments_of_John_Brown,fig_008,403.86696326061997,361.9034156142365,6968,378,231,432,505,0.07722553322679986,0.6298076923076923,1543.11376953125,0.037026406429391506
met_11160_The_Last_Moments_of_John_Brown,fig_009,463.0973163253719,380.69056360952345,26419,410,176,505,585,0.07722553322679986,0.717948717948718,18347.384765625,0.6985881373254097
