painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
97166_Virgin_and_Child_with_Angels,fig_001,265.22678011249934,2490.325609145979,295824,105,1966,721,3071,0.1458244631690992,0.42176470588235293,100038.4375,0.03997985288549949
97166_Virgin_and_Child_with_Angels,fig_002,608.7117653524842,2030.1128596902633,163752,405,1704,977,2322,0.1458244631690992,0.49882352941176467,23114.5546875,0.04096438516781475
97166_Virgin_and_Child_with_Angels,fig_003,1334.1572846141985,1906.5541196289741,1569486,708,581,1860,2957,0.1868676789096241,0.8291176470588235,1464458.5,0.9427927359657875
