painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
153636_Hindu_God_Krishna_Talking_to_Elders,fig_001,199.4115244282773,1959.3041570298572,181163,18,1564,483,2235,0.20899842775199778,0.34036271615352176,33700.79296875,0.01575376870553038
153636_Hindu_God_Krishna_Talking_to_Elders,fig_002,1061.7885858753316,1876.8070499005305,48256,848,1485,1295,2083,0.10847095041431207,0.37368199072121466,14002.703125,0.026566644562334218
153636_Hindu_God_Krishna_Talking_to_Elders,fig_003,1104.9407360676878,1429.2624479306794,107789,932,1112,1295,1716,0.10847095041431207,0.5309995782370308,5485.1259765625,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_004,1495.214419087137,2011.520041493776,96400,1305,1803,1651,2187,0.07961807310838223,0.2395613665120202,3408.54150390625,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_005,1656.2401146222282,1353.8733471743094,126677,1444,1024,1808,1626,0.13423888632065883,0.5681147195276255,8176.40869140625,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_006,1825.0350159823986,2023.0717339864668,48178,1692,1809,1926,2177,0.052104647641634055,0.23703078869675243,2272.521484375,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_007,2039.4949178065,1997.5121990570603,55783,1834,1791,2158,2175,0.052104647641634055,0.24462252214255586,3711.294189453125,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_008,2331.6224709387448,1807.781277161409,215149,1952,1375,2547,2150,0.08403556169756493,0.42007591733445804,9084.3603515625,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_009,3081.528845952784,1765.6083613881744,143469,2904,1417,3234,2076,0.06915059238923488,0.4023618726275833,9793.0205078125,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_010,3218.8477355543987,1191.548125976054,38420,3115,1039,3315,1371,0.14239927221556004,0.5617882749894559,2178.87841796875,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_011,3242.5034542376543,2002.9120051867594,138815,2993,1620,3378,2253,1.971317161708938e-05,0.3167439898776887,995.7647094726562,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_012,3242.5571707246586,2002.7600390145221,138410,2993,1620,3378,2253,3.888484629111535e-05,0.3167439898776887,989.5922241210938,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_013,3242.583294767593,2002.9293957712666,138292,2993,1620,3378,2253,1.971317161708938e-05,0.3167439898776887,984.933349609375,0.0
153636_Hindu_God_Krishna_Talking_to_Elders,fig_014,3242.7379254480493,2002.612326963968,138266,2993,1620,3378,2253,5.631583743423352e-05,0.3167439898776887,987.6549072265625,0.0
