painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
128839_Altarpiece_with_The_Passion_of_Christ,fig_001,218.76774750387415,1125.2096745718825,50979,101,977,361,1306,0.02046662495811449,0.7126470588235294,49732.59765625,0.9927028776555052
128839_Altarpiece_with_The_Passion_of_Christ,fig_002,286.8513367442531,1192.4038336816316,13877,203,1123,366,1278,0.02046662495811449,0.6697058823529412,13709.404296875,1.0
128839_Altarpiece_with_The_Passion_of_Christ,fig_003,288.2115720479619,2127.1032306750326,442601,106,1227,518,3046,0.05906703053596467,0.6391176470588236,423053.28125,0.9851175211985513
128839_Altarpiece_with_The_Passion_of_Christ,fig_004,397.16184560780835,1259.6555456965395,5635,366,1204,437,1326,0.027641987851152912,0.6458823529411765,4626.6748046875,1.0
128839_Altarpiece_with_The_Passion_of_Christ,fig_005,542.8152016804102,2020.3708860627867,192334,404,1190,710,2835,0.05906703053596467,0.65,191325.0625,1.0
128839_Altarpiece_with_The_Passion_of_Christ,fig_006,643.790976397922,1102.7382909968503,24447,550,1014,754,1234,0.06254302017065742,0.701764705882353,11069.58203125,0.48206323884321184
128839_Altarpiece_with_The_Passion_of_Christ,fig_007,960.7358903269001,2216.3650222948736,984307,534,1181,1333,3051,0.09876158693378431,0.6526470588235294,972505.25,0.999946155010581
128839_Altarpiece_with_The_Passion_of_Christ,fig_008,1271.6059268763354,1823.4678486618484,193289,1027,1199,1419,2794,0.10719377784068448,0.6473529411764706,170184.4375,0.901655034688989
128839_Altarpiece_with_The_Passion_of_Christ,fig_009,1647.8241907073536,936.4757488025626,525706,785,249,2519,2171,0.20614296638582316,0.9267647058823529,457273.15625,0.8870699592547926
128839_Altarpiece_with_The_Passion_of_Christ,fig_010,2089.7310366321444,2082.6734992328347,41712,1903,942,2344,2874,0.03599266427708214,0.7229411764705882,38994.14453125,0.9840333716915995
128839_Altarpiece_with_The_Passion_of_Christ,fig_011,2091.1723891854554,1914.455455778305,393766,1871,1087,2299,2903,0.03599266427708214,0.6802941176470588,379970.3125,0.9848996612201155
128839_Altarpiece_with_The_Passion_of_Christ,fig_012,2560.4004600354933,2176.056024397388,580390,2210,1313,2899,2969,0.10266568234073842,0.6138235294117647,506804.75,0.8884887747893657
128839_Altarpiece_with_The_Passion_of_Christ,fig_013,2791.6435914660588,1121.114199709186,117601,2592,873,2983,1527,0.17143035221979744,0.743235294117647,60611.08203125,0.5491449902636882
128839_Altarpiece_with_The_Passion_of_Christ,fig_014,2964.088984790027,1903.576337175894,341092,2759,1147,3089,2978,0.10420573270607623,0.6626470588235294,285145.0,0.9369466302346581
