painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
151807_The_Judgment_of_Paris,fig_001,1506.285089887348,1677.519629523636,38437,1388,1553,1610,1814,0.12152969939261093,0.39477786438035856,48.61568832397461,0.0
151807_The_Judgment_of_Paris,fig_002,1925.0568602603557,1373.1963036716422,182289,1762,842,2105,1921,0.060160299205594944,0.671862821512081,11862.09375,0.0
151807_The_Judgment_of_Paris,fig_003,2181.272075853725,1368.4073335144078,202495,1998,885,2372,1997,0.05948142409050732,0.6551052221356197,11045.11328125,0.0
151807_The_Judgment_of_Paris,fig_004,2404.587319276225,1488.0975835068477,68198,2310,1206,2496,1840,0.04796539931239099,0.5300077942322681,5848.09814453125,0.0
151807_The_Judgment_of_Paris,fig_005,2534.247202337398,521.1099569669091,195431,2259,116,2813,970,0.19180399340040735,0.9547934528448948,160235.96875,0.9314131330239317
151807_The_Judgment_of_Paris,fig_006,2543.2836107219086,1338.0719617112104,152734,2401,868,2754,1897,0.04796539931239099,0.661730319563523,3134.65087890625,0.0
151807_The_Judgment_of_Paris,fig_007,2805.6353962186176,1340.7853464635864,183901,2537,971,3158,1917,0.061593725282332194,0.6215900233826968,26252.9375,0.04500791186562335
