painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
115783_Death_of_the_Virgin,fig_001,202.92318384250987,1454.6048603766244,246771,30,962,510,2261,0.13417232762506787,0.7170588235294117,85145.609375,0.23221529272078162
115783_Death_of_the_Virgin,fig_002,559.0641129047746,2854.551351776956,520722,194,2206,1015,3370,0.2306898518078738,0.3511764705882353,402391.5625,0.9862844281593633
115783_Death_of_the_Virgin,fig_003,636.7981442279463,1849.197019330315,258868,379,1259,963,2216,0.08658465320796024,0.6297058823529411,156191.265625,0.6461439807160406
115783_Death_of_the_Virgin,fig_004,867.2770033427736,1549.0047878267328,172312,662,1204,1074,1830,0.07965482228778167,0.6458823529411765,23026.833984375,0.009198430753516876
115783_Death_of_the_Virgin,fig_005,881.4370864816192,1120.463042712289,51086,761,972,974,1327,0.049761638852473644,0.7141176470588235,22979.96875,0.34318600007829936
115783_Death_of_the_Virgin,fig_006,1052.8255268674832,1254.39099911729,72504,880,1074,1194,1451,0.049761638852473644,0.6841176470588235,9975.318359375,0.00013792342491448747
115783_Death_of_the_Virgin,fig_007,1528.0519482910454,1491.8273217940418,325901,1115,755,1877,1854,0.07671264023842747,0.7779411764705882,71364.484375,0.02907017775336682
115783_Death_of_the_Virgin,fig_008,1848.4096732684345,1392.7994106896424,107244,1705,1114,2028,1803,0.07671264023842747,0.6723529411764706,25174.337890625,0.038995188542016335
115783_Death_of_the_Virgin,fig_009,1992.8679815244295,1045.0048722496151,51311,1783,891,2371,1275,0.08615845541874256,0.7379411764705882,17236.244140625,0.12324842626337433
115783_Death_of_the_Virgin,fig_010,2124.247109233509,1594.8988429403548,265587,1888,1115,2332,2028,0.07823099638176474,0.6720588235294118,90216.3984375,0.026488495295326955
115783_Death_of_the_Virgin,fig_011,2302.200883589323,2917.4734092067642,541428,1743,2211,2684,3377,0.3043844699106291,0.3497058823529412,482615.875,0.973311317478963
115783_Death_of_the_Virgin,fig_012,2519.8630140475193,1604.9212671066184,353372,2138,902,2722,2363,0.090537411554366,0.7347058823529411,66879.7890625,0.016583090907032815
