painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
94846_Pietà,fig_001,385.72207939943706,839.5963060686016,443051,0,321,823,1420,0.19020137339670234,0.9055882352941177,23811.767578125,0.0
94846_Pietà,fig_002,994.9718530295355,2110.2743158037897,1897007,153,880,2351,3278,0.22034692631781694,0.7411764705882353,322270.8125,0.026651456742120615
94846_Pietà,fig_003,1161.5260587019598,1067.0867046612989,395319,908,581,1439,1572,0.03768888311316287,0.8291176470588235,67670.46875,0.13829843746442746
94846_Pietà,fig_004,1240.5547242009307,1206.4374433918808,579643,908,581,1799,1904,0.03768888311316287,0.8291176470588235,94709.15625,0.11820379095408726
94846_Pietà,fig_005,2187.4399384487783,1953.9225794218114,733048,1757,1206,2550,3209,0.26767136934233177,0.6452941176470588,94804.90625,0.0023027141469589988
94846_Pietà,fig_006,2247.311737595098,817.7350258354322,770260,1864,36,2550,1647,0.2538910143723769,0.9894117647058823,13468.8974609375,1.6877418014696335e-05
