painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
135480_The_Apple_Seller,fig_001,393.56734811388196,2007.1093796382368,1229589,0,864,1010,3126,0.31203973029468535,0.7458823529411764,606852.25,0.48529061336755613
135480_The_Apple_Seller,fig_002,1743.507380131653,2259.879250552386,478379,1361,1622,2102,2780,0.17918598073366002,0.5229411764705882,189623.65625,0.07307385984752675
135480_The_Apple_Seller,fig_003,2467.363386577745,2572.963928870772,497517,2098,1871,2794,3082,0.17918598073366002,0.4497058823529412,13806.2236328125,0.005368660769380745
