painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
97157_The_Madonna_of_Humility_with_the_Temptation_of_Eve,fig_001,659.2637896046085,3056.3426387797854,305520,207,2623,1558,3257,0.3579097885322649,0.22852941176470587,78895.7265625,0.04317884262896046
97157_The_Madonna_of_Humility_with_the_Temptation_of_Eve,fig_002,982.7104390095748,1706.9668546298922,1290678,224,488,1573,2445,0.352474948472733,0.8564705882352941,1007481.3125,0.8580761429264309
97157_The_Madonna_of_Humility_with_the_Temptation_of_Eve,fig_003,1559.4359369225083,468.10074534926696,97404,1411,206,1688,756,0.352474948472733,0.9394117647058824,165.678466796875,0.0
